timestamp,temp_2m_south,temp_2m_north,temp_2m_east,temp_2m_west,solar_system,solar_centerwest,solar_northwest,solar_farwest,solar_fareast,solar_southeast,solar_centereast,coast_load,east_load,farwest_load,north_load,northcentral_load,south_load,southcentral_load,west_load,system_load
2023-07-28 19:00:00,95.27,98.23,93.21,94.54,9413.91,1992.56,252.56,3604.35,2282.65,320.93,960.86,19358.57,2753.25,6077.66,1885.97,24182.9,5268.35,13112.77,1939.96,74579.44
2023-07-28 20:00:00,96.21,99.23,94.11,95.67,4537.89,1019.84,145.99,2182.81,712.04,114.4,362.81,18715.03,2629.57,6056.01,1815.71,22990.4,5102.34,12518.8,1842.32,71670.19
2023-07-28 21:00:00,96.91,100.21,94.32,98.06,372.18,70.42,13.7,258.05,14.29,4.06,11.66,18121.43,2500.71,6132.66,1742.67,21969.87,4959.93,11941.31,1756.56,69125.15
2023-07-28 22:00:00,95.84,99.95,93.2,98.18,0.97,0.0,0.0,0.0,0.77,0.0,0.2,17288.24,2348.84,6137.93,1633.15,20569.02,4715.82,11187.26,1646.05,65526.31
2023-07-28 23:00:00,95.36,99.3,92.12,97.88,0.28,0.0,0.0,0.0,0.04,0.04,0.2,16407.12,2180.57,6095.71,1531.05,19187.55,4448.6,10428.96,1546.17,61825.73
2023-07-29 00:00:00,94.72,98.7,91.08,97.77,0.29,0.0,0.0,0.0,0.02,0.07,0.2,15495.33,2035.52,6006.07,1438.46,17664.32,4278.65,9690.8,1459.58,58068.73
2023-07-29 01:00:00,93.29,96.99,89.4,96.74,0.3,0.0,0.0,0.0,0.02,0.08,0.2,14746.51,1906.84,5934.52,1366.12,16515.66,4099.33,9051.92,1381.65,55002.56
2023-07-29 02:00:00,90.97,94.28,87.31,95.44,0.31,0.0,0.0,0.01,0.02,0.08,0.2,14152.86,1819.24,5845.41,1304.91,15611.13,3930.8,8558.62,1317.62,52540.58
2023-07-29 03:00:00,86.01,90.05,84.69,87.64,0.31,0.0,0.0,0.01,0.02,0.08,0.2,13701.03,1704.18,5789.86,1257.62,14954.81,3742.81,8163.86,1271.21,50585.38
2023-07-29 04:00:00,84.62,88.29,83.52,85.6,0.3,0.0,0.0,0.0,0.02,0.08,0.2,13420.05,1647.02,5756.88,1222.61,14442.87,3683.92,7866.57,1240.43,49280.35
2023-07-29 05:00:00,83.46,86.57,82.0,84.19,0.3,0.0,0.0,0.0,0.02,0.08,0.2,13334.22,1646.52,5750.57,1205.27,14265.52,3634.11,7712.88,1220.62,48769.72
2023-07-29 06:00:00,82.77,85.12,81.38,83.41,0.3,0.0,0.0,0.0,0.02,0.08,0.2,13312.17,1599.74,5721.23,1193.56,14041.39,3638.16,7634.07,1200.16,48340.48
2023-07-29 07:00:00,81.89,84.06,80.56,82.04,9.68,0.05,0.08,0.0,8.38,0.08,1.09,13482.17,1575.31,5717.33,1200.11,14218.41,3638.94,7697.41,1155.88,48685.55
2023-07-29 08:00:00,81.0,82.57,79.79,80.98,1731.28,321.64,36.74,312.4,788.37,49.61,222.52,14463.16,1722.91,5831.77,1280.4,15306.58,3850.74,8253.97,1226.17,51935.69
2023-07-29 09:00:00,78.81,81.33,79.07,78.55,7654.86,1614.98,215.63,2216.26,2360.07,367.02,880.9,15675.06,1963.0,5961.01,1391.71,16948.93,4152.4,9005.48,1335.06,56432.64
2023-07-29 10:00:00,77.16,78.0,77.15,75.05,11024.27,2321.3,317.65,3657.56,2973.17,509.44,1245.15,16844.96,2151.03,6084.88,1507.44,18760.35,4535.12,9809.11,1445.09,61137.97
2023-07-29 11:00:00,77.0,77.53,76.96,74.79,12477.5,2495.48,330.76,4143.72,3551.94,585.71,1369.89,17983.39,2349.85,6143.68,1635.03,20566.0,4958.94,10572.51,1576.62,65786.02
2023-07-29 12:00:00,76.97,77.28,77.05,74.96,12839.92,2512.66,360.19,4202.01,3744.75,608.56,1411.75,18927.6,2523.5,6187.59,1743.55,22058.62,5278.23,11215.19,1702.56,69636.84
2023-07-29 13:00:00,77.71,78.82,79.25,75.43,12797.06,2489.85,380.88,4175.87,3743.03,614.71,1392.72,19632.64,2639.57,6212.85,1836.18,23257.08,5592.32,11800.97,1803.74,72775.35
2023-07-29 14:00:00,80.54,83.03,82.46,78.5,12954.66,2449.58,393.4,4208.59,3987.08,610.42,1305.59,20235.91,2699.75,6290.39,1889.15,24295.64,5822.07,12326.67,1876.76,75436.34
2023-07-29 15:00:00,86.58,90.14,87.3,86.65,12420.6,2413.47,412.55,4221.25,3556.05,559.5,1257.78,20679.73,2838.01,6338.0,1940.77,24974.64,5970.08,12818.18,1932.85,77492.24
2023-07-29 16:00:00,89.26,92.99,89.17,88.89,12036.86,2325.68,410.66,4166.05,3303.68,547.2,1283.59,20883.72,2876.24,6326.82,1966.19,25315.06,5997.68,13186.42,1974.59,78526.71
2023-07-29 17:00:00,91.46,95.98,90.85,91.0,11757.5,2151.24,407.99,4013.44,3505.82,436.66,1242.35,20762.18,2894.79,6337.37,1969.47,25345.11,5965.27,13318.03,1972.96,78565.17
2023-07-29 18:00:00,93.11,97.31,92.12,92.44,11088.8,2204.61,384.52,3793.28,3145.38,389.06,1171.95,20312.89,2826.15,6322.35,1931.75,25006.37,5862.99,13238.59,1951.75,77452.85
2023-07-29 19:00:00,94.69,98.41,93.35,93.86,9461.71,1975.24,331.77,3353.25,2576.2,298.29,926.96,19563.0,2727.98,6266.24,1877.76,24088.44,5678.94,12879.77,1898.75,74980.86
2023-07-29 20:00:00,95.93,99.39,94.54,95.14,4444.4,1054.62,190.66,1954.21,760.82,129.49,354.6,18904.01,2566.51,6267.56,1790.14,22866.33,5486.94,12287.93,1815.5,71984.92
2023-07-29 21:00:00,96.43,100.23,94.52,96.48,392.37,83.49,27.24,252.91,14.7,3.2,10.83,18206.29,2418.41,6240.08,1704.57,21784.26,5318.96,11751.72,1703.31,69127.6
2023-07-29 22:00:00,96.21,100.42,93.25,96.77,0.29,0.0,0.0,0.01,0.04,0.0,0.24,17313.64,2255.96,6144.67,1604.53,20297.4,5057.09,11050.28,1590.55,65314.12
2023-07-29 23:00:00,95.77,100.13,92.96,96.69,0.31,0.0,0.0,0.0,0.01,0.0,0.3,16389.23,2074.98,6011.05,1501.66,18795.11,4783.15,10435.43,1476.84,61467.45
2023-07-30 00:00:00,94.66,99.15,92.6,95.82,0.33,0.0,0.0,0.0,0.03,0.0,0.3,15616.36,1976.29,5923.7,1407.06,17473.47,4506.09,9796.65,1388.55,58088.19
2023-07-30 01:00:00,93.09,97.59,90.63,94.64,0.32,0.0,0.0,0.0,0.02,0.0,0.3,14919.78,1830.24,5872.68,1330.99,16273.98,4289.98,9205.14,1327.65,55050.43
2023-07-30 02:00:00,91.07,94.23,88.59,92.71,0.32,0.0,0.0,0.0,0.02,0.0,0.3,14344.43,1747.68,5794.86,1272.25,15259.97,4103.76,8680.86,1276.43,52480.25
2023-07-30 03:00:00,87.17,89.12,85.77,85.93,0.32,0.0,0.0,0.0,0.02,0.0,0.3,13903.49,1658.15,5758.56,1225.35,14551.43,3955.0,8305.78,1228.87,50586.62
2023-07-30 04:00:00,86.18,87.37,84.5,83.92,0.32,0.0,0.0,0.0,0.02,0.0,0.3,13602.65,1620.09,5709.63,1191.91,14001.05,3837.07,8024.67,1190.22,49177.28
2023-07-30 05:00:00,84.52,85.33,83.3,82.73,0.32,0.0,0.0,0.0,0.02,0.0,0.3,13427.33,1591.85,5666.97,1169.69,13703.89,3786.22,7850.29,1164.43,48360.67
2023-07-30 06:00:00,84.01,84.13,82.3,82.27,0.32,0.0,0.0,0.0,0.02,0.0,0.3,13250.01,1563.1,5631.05,1152.66,13465.04,3679.21,7718.8,1150.13,47610.0
2023-07-30 07:00:00,82.98,82.85,81.7,81.41,7.7,0.09,0.13,0.0,6.43,0.0,1.05,13313.16,1584.78,5624.79,1157.73,13526.96,3660.24,7741.23,1150.32,47759.21
2023-07-30 08:00:00,82.27,81.87,81.29,80.46,1835.67,335.26,49.61,355.08,795.49,68.96,231.27,14229.07,1768.06,5734.5,1242.96,14730.17,4034.02,8253.65,1218.81,51211.24
2023-07-30 09:00:00,80.29,80.42,80.33,78.66,8393.38,1647.59,234.11,2493.82,2725.18,388.82,903.86,15487.76,1977.56,5871.04,1358.29,16476.91,4329.86,9036.66,1331.5,55869.58
2023-07-30 10:00:00,77.93,76.8,78.18,73.49,11712.81,2300.65,338.62,3793.28,3471.1,554.33,1254.83,16800.95,2194.74,5957.72,1476.73,18391.33,4820.13,9872.97,1454.55,60969.11
2023-07-30 11:00:00,78.04,76.71,78.13,73.5,12775.66,2495.2,367.51,4117.05,3849.13,577.33,1369.44,18046.14,2408.74,6072.5,1614.98,20383.98,5205.64,10706.07,1572.8,66010.84
2023-07-30 12:00:00,77.78,76.44,77.87,73.32,12995.6,2498.16,375.35,4172.8,3980.6,576.14,1392.55,19177.37,2598.12,6169.4,1731.04,22094.11,5510.5,11552.51,1686.18,70519.24
2023-07-30 13:00:00,79.12,78.92,80.75,74.12,12729.76,2417.15,381.47,4001.26,3969.88,583.67,1376.33,19974.38,2732.03,6207.95,1819.11,23439.88,5787.4,12265.91,1783.37,74010.04
2023-07-30 14:00:00,81.39,83.61,83.78,77.07,12608.52,2404.05,396.88,3830.87,3980.88,589.36,1406.48,20533.08,2862.25,6239.69,1890.16,24471.01,6002.99,12829.0,1855.32,76683.5
2023-07-30 15:00:00,87.87,91.4,88.81,86.99,12374.75,2373.25,405.14,3761.68,3901.96,543.99,1388.73,21069.96,2925.51,6220.32,1931.12,25296.27,6136.95,13299.2,1921.2,78800.52
2023-07-30 16:00:00,89.8,94.4,90.44,88.67,11817.83,2308.68,404.59,3538.54,3683.77,525.46,1356.79,21332.23,2960.26,6217.1,1963.91,25858.95,6140.79,13675.99,1960.63,80109.86
2023-07-30 17:00:00,92.32,97.54,93.12,90.65,11408.62,2131.99,385.47,3443.28,3655.97,458.43,1333.48,21368.83,3020.93,6224.03,1986.81,26081.32,6109.09,13916.29,1981.67,80688.95
2023-07-30 18:00:00,94.33,98.95,94.48,92.24,10522.86,2029.73,370.69,3161.43,3445.61,293.66,1221.74,21096.11,2981.64,6211.15,1959.02,25854.73,5987.67,13878.69,1975.13,79944.15
2023-07-30 19:00:00,95.4,99.96,95.72,93.44,8996.01,1868.62,332.41,3038.83,2536.12,245.82,974.21,20346.89,2856.5,5982.45,1892.72,24977.29,5730.06,13544.6,1928.18,77258.7
2023-07-30 20:00:00,96.73,101.11,96.61,94.71,4267.77,986.02,170.11,1920.48,721.19,105.88,364.09,19768.16,2698.24,5863.09,1806.78,23759.43,5483.74,13028.38,1846.9,74254.72
2023-07-30 21:00:00,97.66,102.13,97.32,95.63,373.01,80.26,13.62,251.23,13.28,2.51,12.11,19202.54,2568.67,5896.94,1745.84,22738.98,5360.8,12502.52,1775.49,71791.78
2023-07-30 22:00:00,97.66,101.87,96.49,95.98,0.24,0.0,0.0,0.0,0.04,0.0,0.2,18158.06,2358.18,6046.7,1624.72,21119.54,5113.09,11714.06,1660.24,67794.59
2023-07-30 23:00:00,97.25,101.63,96.03,96.51,0.28,0.0,0.0,0.0,0.03,0.05,0.2,17076.42,2177.42,6064.96,1494.8,19423.56,4861.27,10901.87,1539.24,63539.54
2023-07-31 00:00:00,96.05,100.97,94.96,95.55,0.31,0.0,0.0,0.0,0.04,0.07,0.2,16105.28,2016.98,5964.18,1393.65,17975.32,4649.67,10191.55,1442.13,59738.75
2023-07-31 01:00:00,94.77,99.23,93.14,94.54,0.3,0.0,0.0,0.0,0.03,0.07,0.2,15386.42,1892.65,5882.27,1314.5,16727.55,4422.24,9599.01,1367.84,56592.49
2023-07-31 02:00:00,93.01,95.39,90.76,92.63,0.3,0.0,0.0,0.0,0.03,0.07,0.2,14829.63,1787.04,5802.41,1259.26,15823.87,4214.11,9105.46,1315.47,54137.25
2023-07-31 03:00:00,89.48,90.48,88.28,86.45,0.31,0.0,0.0,0.0,0.03,0.08,0.2,14525.76,1733.97,5752.6,1228.99,15212.17,4105.08,8758.05,1276.81,52593.43
2023-07-31 04:00:00,87.49,88.66,86.75,83.85,0.3,0.0,0.0,0.0,0.02,0.08,0.2,14411.66,1719.21,5744.68,1212.08,15003.76,4050.28,8585.85,1255.06,51982.58
2023-07-31 05:00:00,85.85,86.35,85.03,82.86,0.31,0.0,0.0,0.01,0.02,0.08,0.2,14529.56,1713.0,5741.94,1224.98,15121.1,4081.2,8581.13,1246.84,52239.75
2023-07-31 06:00:00,85.43,84.93,84.07,82.62,0.33,0.0,0.0,0.01,0.03,0.09,0.2,14665.99,1727.66,5740.69,1251.38,15537.92,4166.94,8722.33,1269.45,53082.36
2023-07-31 07:00:00,84.46,83.59,83.75,82.13,5.15,0.03,0.02,0.01,4.42,0.08,0.59,14826.54,1763.85,5708.77,1274.57,15865.95,4194.2,8881.73,1279.83,53795.44
2023-07-31 08:00:00,83.71,82.38,82.97,81.28,1722.77,322.29,49.13,308.05,770.48,71.72,201.1,15653.84,1913.1,5729.1,1357.38,17074.22,4477.32,9406.99,1351.68,56963.63
2023-07-31 09:00:00,82.15,81.14,82.22,79.38,8113.09,1622.83,234.88,2274.38,2749.17,365.98,865.85,16832.29,2157.58,5817.44,1471.22,18822.72,4796.37,10173.88,1462.79,61534.29
2023-07-31 10:00:00,80.06,78.43,80.1,74.99,11538.01,2299.69,345.91,3753.54,3401.5,533.24,1204.13,18202.23,2406.62,5926.81,1595.76,20916.38,5246.54,11012.16,1598.52,66905.02
2023-07-31 11:00:00,79.87,78.24,79.96,74.86,12604.15,2468.96,361.36,4107.58,3765.86,587.76,1312.63,19608.59,2657.85,5997.92,1741.84,22878.85,5559.91,11973.81,1727.47,72146.25
2023-07-31 12:00:00,79.48,77.79,79.74,74.53,13166.66,2438.18,368.54,4192.54,4227.73,603.87,1335.8,20928.3,2862.57,6069.19,1858.37,24621.19,6006.51,12846.67,1839.07,77031.87
2023-07-31 13:00:00,80.81,80.11,81.4,75.85,13175.77,2443.35,378.32,4178.28,4251.65,610.49,1313.68,22033.66,3022.15,6113.69,1939.31,25931.54,6232.15,13505.79,1932.55,80710.83
2023-07-31 14:00:00,83.17,85.72,84.29,79.12,12914.35,2387.18,387.4,4131.87,4129.28,600.59,1278.03,22665.83,3061.18,5942.25,1905.34,26651.88,6442.11,13819.22,2007.08,82494.89
2023-07-31 15:00:00,88.63,92.57,89.35,87.21,12469.17,2264.93,412.47,3883.4,4077.74,599.67,1230.96,22857.55,3026.6,5678.44,1941.15,26942.34,6428.48,13888.75,2024.62,82787.92
2023-07-31 16:00:00,91.44,95.54,91.88,89.37,11931.03,2207.17,415.93,3425.61,4049.09,570.09,1263.14,22901.96,3018.26,5693.27,1941.35,27074.29,6291.25,13981.1,2037.6,82939.08
2023-07-31 17:00:00,93.87,98.13,94.35,92.24,11314.46,2054.09,407.47,3361.95,3777.53,498.73,1214.69,22742.35,3015.76,5678.74,1950.68,27061.37,6238.77,14096.76,2040.19,82824.62
2023-07-31 18:00:00,95.94,99.49,96.29,93.52,10313.0,2009.66,387.16,2901.87,3407.08,492.6,1114.63,22200.8,2996.66,5711.28,1935.83,26854.47,6100.91,14206.62,2032.45,82039.02
2023-07-31 19:00:00,97.07,100.36,97.12,94.66,7885.32,1651.16,313.29,1945.83,2639.6,397.07,938.37,21387.42,2905.43,5719.3,1915.73,25921.78,5915.36,13991.38,1991.7,79748.1
2023-07-31 20:00:00,98.32,101.61,98.01,95.83,2937.26,864.29,147.92,675.59,789.47,117.08,342.91,20617.67,2807.51,5714.26,1891.26,24791.96,5796.72,13415.59,1908.39,76943.35
2023-07-31 21:00:00,99.61,102.96,98.58,97.99,179.59,70.45,11.9,76.66,10.66,3.5,6.42,19982.91,2700.87,5937.23,1822.38,23985.2,5703.91,12962.57,1854.0,74949.09
2023-07-31 22:00:00,99.77,103.06,97.82,98.44,12.3,0.0,0.0,12.0,0.08,0.0,0.22,18877.36,2522.72,6156.15,1716.43,22497.12,5367.57,12157.57,1732.62,71027.55
2023-07-31 23:00:00,99.22,102.52,97.07,98.08,10.07,0.0,0.0,9.76,0.04,0.04,0.23,17749.01,2300.77,6081.57,1612.38,20881.54,5078.52,11304.59,1615.14,66623.52
2023-08-01 00:00:00,98.26,101.23,94.91,97.25,0.32,0.0,0.0,0.0,0.03,0.06,0.23,16943.62,2176.6,6049.53,1499.81,19488.81,4597.64,10537.5,1536.92,62830.43
2023-08-01 01:00:00,96.55,99.88,92.72,95.89,0.34,0.0,0.0,0.0,0.04,0.07,0.23,16146.05,2057.51,5959.99,1428.05,18280.92,4342.76,9870.26,1460.13,59545.68
2023-08-01 02:00:00,94.57,96.97,90.8,94.27,0.35,0.0,0.0,0.0,0.03,0.08,0.24,15589.77,1947.29,5887.99,1365.66,17354.03,4138.22,9310.43,1401.42,56994.81
2023-08-01 03:00:00,90.22,92.62,87.11,88.34,0.36,0.0,0.0,0.0,0.04,0.08,0.24,15282.55,1875.85,5821.96,1321.87,16689.14,3991.85,8930.41,1361.11,55274.74
2023-08-01 04:00:00,88.7,90.87,85.52,86.82,0.35,0.0,0.0,0.0,0.03,0.08,0.24,15180.98,1827.66,5780.78,1297.47,16388.19,3908.87,8709.83,1325.22,54419.0
2023-08-01 05:00:00,87.19,89.36,84.59,86.32,0.39,0.0,0.0,0.0,0.03,0.09,0.27,15293.18,1849.94,5727.4,1301.18,16459.66,3920.22,8677.05,1300.37,54529.0
2023-08-01 06:00:00,86.08,87.45,83.34,85.55,0.4,0.0,0.0,0.01,0.03,0.09,0.27,15418.75,1889.16,5681.47,1317.66,16660.35,3986.41,8787.91,1302.5,55044.21
2023-08-01 07:00:00,85.11,86.03,82.99,85.11,2.87,0.01,0.08,0.01,1.99,0.09,0.69,15408.89,1917.31,5607.57,1329.33,16833.37,4015.45,8915.11,1304.07,55331.09
2023-08-01 08:00:00,84.32,84.59,82.48,84.15,1498.27,322.6,48.27,305.84,561.89,68.33,191.34,15931.55,2051.49,5655.55,1408.85,17801.4,4287.41,9317.67,1386.05,57839.98
2023-08-01 09:00:00,82.59,82.88,82.4,81.74,7628.91,1662.72,227.92,2264.73,2280.39,319.65,873.5,16874.19,2234.71,5803.99,1517.06,19328.74,4641.6,9935.91,1495.35,61831.54
2023-08-01 10:00:00,79.71,80.84,80.38,77.57,11015.78,2331.3,342.63,3289.84,3347.5,471.85,1232.66,18155.93,2456.64,5961.41,1652.06,21367.07,5045.82,10724.17,1609.95,66973.06
2023-08-01 11:00:00,79.83,80.74,80.35,77.43,11771.44,2454.78,373.42,3316.86,3738.98,549.35,1338.05,19416.25,2686.23,6079.27,1777.59,23325.82,5454.82,11557.92,1720.8,72018.71
2023-08-01 12:00:00,79.55,80.63,80.19,77.14,12589.0,2486.25,378.25,3802.54,3975.66,576.44,1369.86,20567.91,2884.79,6216.57,1887.77,25024.63,5792.35,12375.01,1820.48,76569.5
2023-08-01 13:00:00,80.81,82.42,81.74,78.2,13001.31,2475.96,389.68,4009.71,4184.58,563.6,1377.78,21673.87,3032.5,6295.68,1977.5,26333.17,6055.81,13121.88,1912.89,80403.29
2023-08-01 14:00:00,83.06,86.55,84.69,79.96,12691.05,2420.57,401.31,3847.66,4095.81,539.51,1386.19,22357.24,3074.62,6011.57,2033.83,27098.86,6221.75,13737.66,1999.54,82535.07
2023-08-01 15:00:00,88.36,92.76,89.51,88.33,12438.8,2402.06,422.91,3818.09,3889.83,549.46,1356.45,22565.0,3075.0,5661.67,2047.84,27499.05,6247.25,14158.19,2038.87,83292.86
2023-08-01 16:00:00,90.86,95.98,91.48,89.8,11819.71,2405.08,423.83,3576.81,3561.85,569.15,1282.99,22596.11,3057.49,5618.07,2045.27,27555.39,6292.16,14262.03,2070.44,83496.96
2023-08-01 17:00:00,93.65,98.97,94.1,92.13,11025.98,2233.31,414.85,3030.86,3518.76,579.37,1248.83,22448.65,3031.67,5627.01,2034.02,27481.21,6256.0,14322.64,2050.12,83251.32
2023-08-01 18:00:00,95.53,100.75,95.77,93.77,10338.7,2314.0,363.8,2672.01,3322.89,563.12,1102.88,21934.48,2995.27,5741.57,2039.94,27392.21,6147.85,14258.18,2059.91,82569.41
2023-08-01 19:00:00,97.35,102.15,96.93,95.49,8478.54,2018.55,346.04,2231.85,2565.9,418.84,897.36,21354.8,2989.99,5964.27,1998.6,26676.81,5946.23,13982.46,2031.94,80945.11
2023-08-01 20:00:00,98.45,103.31,97.52,96.89,3108.18,896.76,158.39,859.36,720.24,132.27,341.16,20856.67,2879.48,6027.39,1917.67,25625.43,5761.13,13467.87,1967.4,78503.03
2023-08-01 21:00:00,99.72,104.54,98.37,98.45,127.05,35.13,9.03,58.02,11.85,3.01,10.01,20038.34,2737.32,6026.86,1813.8,24475.94,5561.41,13007.6,1884.85,75546.11
2023-08-01 22:00:00,99.48,104.41,98.34,97.83,0.29,0.0,0.0,0.0,0.05,0.0,0.24,18858.74,2523.52,5931.96,1717.45,22709.97,5226.08,12157.86,1749.62,70875.21
2023-08-01 23:00:00,98.92,103.44,97.96,96.8,0.4,0.0,0.0,0.0,0.09,0.04,0.27,17738.05,2361.75,5974.47,1600.65,21125.75,4886.76,11308.65,1634.95,66631.03
2023-08-02 00:00:00,97.74,102.04,96.59,95.41,0.35,0.0,0.0,0.0,0.02,0.06,0.27,16699.62,2173.96,5933.15,1517.73,19740.95,4579.08,10386.21,1561.09,62591.8
2023-08-02 01:00:00,96.18,100.47,93.94,94.59,0.37,0.0,0.0,0.01,0.02,0.07,0.27,15881.87,2067.1,5854.35,1441.26,18563.36,4330.99,9793.13,1483.99,59416.04
2023-08-02 02:00:00,94.18,97.31,91.48,92.26,0.37,0.0,0.0,0.0,0.03,0.07,0.27,15223.73,1979.15,5803.87,1399.08,17581.42,4127.68,9304.46,1418.86,56838.25
2023-08-02 03:00:00,89.96,92.4,88.73,85.44,0.39,0.0,0.0,0.0,0.03,0.08,0.28,14795.6,1896.47,5760.69,1360.18,16866.84,3990.63,8938.42,1379.96,54988.78
2023-08-02 04:00:00,88.49,90.74,87.1,84.15,0.39,0.0,0.0,0.01,0.03,0.08,0.27,14703.73,1857.12,5711.59,1327.56,16507.89,3902.82,8742.46,1358.02,54111.18
2023-08-02 05:00:00,87.37,88.88,86.04,83.51,0.4,0.0,0.0,0.01,0.03,0.09,0.27,14837.91,1871.68,5726.97,1320.29,16540.14,3925.21,8768.36,1350.43,54340.98
2023-08-02 06:00:00,86.25,87.17,84.85,83.36,0.39,0.0,0.0,0.0,0.03,0.08,0.28,14953.19,1901.82,5772.07,1327.9,16733.77,3977.94,8880.32,1362.0,54909.01
2023-08-02 07:00:00,84.85,86.02,84.24,81.81,7.82,0.0,0.03,0.0,6.6,0.09,1.1,15035.99,1938.14,5746.54,1344.86,16940.38,3996.69,9018.75,1370.34,55391.69
2023-08-02 08:00:00,83.95,84.8,83.39,81.05,1761.31,311.4,54.68,369.58,743.33,72.54,209.78,15917.79,2068.31,5802.94,1427.48,17969.54,4250.25,9456.39,1435.9,58328.61
2023-08-02 09:00:00,81.8,83.74,82.52,78.95,8301.82,1643.38,260.3,2612.36,2552.59,383.69,849.5,17198.19,2264.6,5909.7,1555.32,19598.84,4623.14,10132.83,1544.82,62827.43
2023-08-02 10:00:00,79.4,81.47,80.18,75.9,11717.51,2248.41,359.48,3871.8,3459.15,552.76,1225.91,18534.06,2503.75,6016.84,1686.71,21520.59,5014.69,10891.48,1660.36,67828.47
2023-08-02 11:00:00,79.56,81.62,80.05,75.89,12819.71,2274.65,406.54,4145.35,4024.27,603.23,1365.67,19786.39,2728.82,6126.1,1798.21,23319.37,5403.37,11702.03,1774.96,72639.26
2023-08-02 12:00:00,79.4,81.3,79.66,75.9,13287.69,2446.59,418.4,4265.14,4125.04,623.09,1409.43,20883.67,2916.99,6208.61,1907.76,24924.49,5736.03,12495.59,1881.84,76954.98
2023-08-02 13:00:00,80.61,83.16,81.83,77.13,13348.08,2480.14,425.31,4256.01,4175.41,606.13,1405.08,21831.76,3045.91,6269.4,1997.91,26118.06,6019.63,13217.48,1977.64,80477.79
2023-08-02 14:00:00,82.74,87.01,85.1,79.29,13221.85,2438.11,434.1,4183.8,4153.77,614.01,1398.06,22320.68,3092.89,6076.63,2052.53,26793.8,6263.8,13790.56,2045.89,82436.78
2023-08-02 15:00:00,88.49,94.0,90.55,87.82,13093.59,2403.97,427.99,4103.86,4141.91,611.43,1404.43,22419.71,3095.31,5733.62,2088.66,27172.98,6238.67,14224.18,2087.48,83060.61
2023-08-02 16:00:00,90.77,96.68,92.55,90.03,12516.89,2242.74,436.15,3914.49,3987.71,545.35,1390.45,22429.74,3084.88,5703.8,2095.55,27317.68,6268.32,14325.79,2077.28,83303.05
2023-08-02 17:00:00,92.98,99.31,94.64,92.15,12229.98,2088.29,416.52,3834.42,3956.63,570.33,1363.79,22258.23,3079.34,5715.8,2089.9,27388.93,6135.63,14468.22,2091.38,83227.44
2023-08-02 18:00:00,95.21,100.6,96.33,93.4,11585.16,2040.38,412.92,3663.82,3676.62,527.15,1264.27,21634.14,3096.08,5851.35,2063.91,27131.56,6177.98,14445.49,2085.44,82485.95
2023-08-02 19:00:00,96.67,101.85,97.25,94.86,9749.68,1835.38,355.07,3299.27,2778.4,437.06,1044.5,20820.76,2990.77,5879.18,1974.46,26323.61,6014.63,14073.35,2045.55,80122.31
2023-08-02 20:00:00,97.98,103.17,97.74,96.29,4478.37,975.26,164.52,2000.16,811.18,135.39,391.86,20035.97,2873.0,5806.9,1850.74,24992.94,5855.17,13536.27,1960.6,76911.6
2023-08-02 21:00:00,99.24,104.36,98.08,98.52,267.57,70.51,12.21,161.19,10.7,3.15,9.81,19406.79,2738.44,5953.09,1847.9,24036.79,5740.68,13046.38,1894.46,74664.53
2023-08-02 22:00:00,99.0,104.46,97.27,98.1,0.4,0.0,0.0,0.0,0.04,0.0,0.36,18370.7,2548.96,6086.3,1732.3,22500.11,5441.2,12243.12,1780.01,70702.69
2023-08-02 23:00:00,98.3,103.7,95.66,96.99,0.53,0.0,0.0,0.0,0.04,0.04,0.45,17353.81,2376.19,6025.72,1614.01,20907.36,5070.2,11327.95,1678.18,66353.43
2023-08-03 00:00:00,97.09,102.36,93.97,95.7,0.55,0.0,0.0,0.0,0.03,0.07,0.45,16473.91,2225.29,5947.08,1521.37,19397.29,4800.88,10474.09,1596.73,62436.63
2023-08-03 01:00:00,95.46,100.93,92.1,94.54,0.61,0.0,0.0,0.0,0.07,0.07,0.47,15800.61,2112.39,5857.24,1452.71,18341.76,4580.31,9772.33,1527.96,59445.32
2023-08-03 02:00:00,93.34,97.34,90.11,93.44,0.65,0.0,0.0,0.0,0.1,0.08,0.47,15362.56,2012.55,5836.46,1403.84,17492.72,4249.43,9253.74,1472.58,57083.87
2023-08-03 03:00:00,89.5,93.09,87.72,86.74,0.66,0.0,0.0,0.0,0.1,0.08,0.48,15091.27,1938.87,5763.24,1361.44,16954.45,4156.62,8890.55,1423.33,55579.76
2023-08-03 04:00:00,88.18,92.32,86.43,85.41,0.66,0.0,0.0,0.0,0.1,0.09,0.47,15009.22,1899.45,5729.67,1329.97,16727.44,4151.82,8694.19,1376.46,54918.22
2023-08-03 05:00:00,86.65,90.58,84.75,84.62,0.67,0.0,0.0,0.01,0.1,0.09,0.47,15175.67,1893.36,5719.72,1331.02,16883.7,4164.09,8707.17,1357.1,55231.84
2023-08-03 06:00:00,86.14,89.16,84.14,84.6,0.68,0.0,0.0,0.01,0.1,0.09,0.48,15278.9,1932.29,5713.41,1353.36,17124.13,4236.16,8890.17,1374.71,55903.13
2023-08-03 07:00:00,84.88,88.22,83.76,84.12,4.57,0.01,0.05,0.01,3.32,0.09,1.09,15382.16,1966.57,5636.31,1370.4,17278.35,4245.61,9038.4,1382.85,56300.66
