time,temp_2m_south,temp_2m_north,temp_2m_east,temp_2m_west
2021-01-01 00:00:00,45.124034000000016,36.188599999999994,53.92526,35.119832000000045
2021-01-01 01:00:00,44.44673,36.22307000000004,51.64293200000007,34.57880600000006
2021-01-01 02:00:00,43.44785600000008,36.134528000000024,49.33234400000008,33.28478600000002
2021-01-01 03:00:00,41.90345600000008,35.77269200000008,46.58198000000006,32.11858400000009
2021-01-01 04:00:00,41.484325999999996,35.559392,46.07099600000004,31.558064
2021-01-01 05:00:00,40.60855400000001,35.696840000000044,45.618692000000024,30.561169999999994
2021-01-01 06:00:00,40.63931600000001,36.14673200000001,45.009950000000025,29.596640000000026
2021-01-01 07:00:00,40.67501000000003,35.87887400000007,44.749040000000036,28.68998000000006
2021-01-01 08:00:00,40.53977600000003,35.617280000000065,43.84256000000003,28.669208000000015
2021-01-01 09:00:00,39.220250000000036,35.310776000000075,43.07838800000006,27.279104000000075
2021-01-01 10:00:00,38.125310000000056,34.484323999999994,41.70515,24.78016400000005
2021-01-01 11:00:00,37.85921600000006,34.324484000000005,41.40044600000008,24.540548000000012
2021-01-01 12:00:00,37.95116000000009,34.45894400000002,41.38858400000005,24.747746000000042
2021-01-01 13:00:00,38.189840000000025,34.59682399999999,40.981640000000006,24.64491200000009
2021-01-01 14:00:00,38.86520000000004,35.10572000000006,41.20484000000005,25.37517200000003
2021-01-01 15:00:00,43.218356000000085,36.60656000000006,44.398436000000075,29.762294000000065
2021-01-01 16:00:00,45.25430000000008,37.16970800000006,45.729986,32.28101600000008
2021-01-01 17:00:00,48.45876800000008,38.49850400000008,47.450228,36.60704600000006
2021-01-01 18:00:00,50.24173999999999,38.98268600000004,48.94118600000009,38.16386600000002
2021-01-01 19:00:00,51.90715399999999,39.74918000000007,50.26352000000005,39.928495999999996
2021-01-01 20:00:00,53.24387000000007,40.33954400000001,51.028250000000035,41.81171000000006
2021-01-01 21:00:00,54.246812000000055,40.629470000000005,51.93368600000002,42.36756800000005
2021-01-01 22:00:00,53.900186000000076,40.61683400000008,51.39080600000001,41.764964000000006
2021-01-01 23:00:00,53.49671600000006,40.435069999999996,50.348966000000004,41.58748400000005
2021-01-02 00:00:00,51.669086000000036,39.86488400000006,48.99749000000005,40.958744
2021-01-02 01:00:00,50.51562800000006,39.231968000000016,48.225020000000065,39.64060400000009
2021-01-02 02:00:00,49.039124000000015,39.24145400000001,47.21604800000006,37.99385600000003
2021-01-02 03:00:00,46.47254,37.813244,45.236930000000044,34.13534000000003
2021-01-02 04:00:00,46.11797600000001,38.04620000000007,44.741048000000056,33.40355000000007
2021-01-02 05:00:00,45.340087999999994,37.90821200000006,43.49921000000006,32.19260000000005
2021-01-02 06:00:00,45.117284000000076,38.07068000000006,42.683180000000064,31.568828000000043
2021-01-02 07:00:00,44.85887600000001,37.888052,42.49621400000001,30.779024000000028
2021-01-02 08:00:00,44.38778000000006,37.95578600000007,42.572120000000005,29.905520000000045
2021-01-02 09:00:00,42.40162400000001,36.18764600000005,42.47618000000004,26.967866000000072
2021-01-02 10:00:00,40.302032000000075,35.63020400000007,41.11523600000005,26.170484000000055
2021-01-02 11:00:00,39.74684000000004,35.88062000000006,41.108810000000005,26.242052000000058
2021-01-02 12:00:00,39.860600000000034,36.331160000000025,41.56502000000008,26.239586000000042
2021-01-02 13:00:00,39.541388000000005,36.577328000000094,41.544751999999995,26.23699400000004
2021-01-02 14:00:00,39.713000000000044,36.622094000000025,41.946980000000075,26.267809999999997
2021-01-02 15:00:00,44.611034000000075,38.515208000000065,44.562146000000006,29.62628600000007
2021-01-02 16:00:00,49.36805600000006,43.64538800000006,46.23810800000008,37.386374000000025
2021-01-02 17:00:00,53.180150000000005,47.33312000000008,47.89000400000003,43.72664000000007
2021-01-02 18:00:00,55.28951600000003,50.21180600000006,49.99829000000002,46.055012000000076
2021-01-02 19:00:00,56.93378000000001,51.83438000000007,51.641672000000085,47.504606000000024
2021-01-02 20:00:00,58.947314000000006,53.87504000000003,53.29770800000002,49.437104000000076
